,Başlık,İçerik,Kategori
399,"Altay’da ""Yerli motor"" müjdesi de çok yakın",Türk savunma sanayiinin gurur işlerinden biri olan Altay projesinde kritik viraj dönüldü ve iki adet tank çeşitli testler için TSK’ya teslim edildi. Sürecin mimarlarından biri olan SSB Başkanı Prof. Dr. İsmail Demir TRT Haber’e yaptığı açıklamada “Yerli güç paketiyle yürüyen tankımızın müjdesini de yakında verebiliriz” dedi.,Savunma
400,Yeni Altay tankı test için Türk Silahlı Kuvvetleri'ne teslim ediliyor,"Cumhurbaşkanlığı Savunma Sanayii Başkanlığı projesiyle BMC Savunma tarafından üretilen iki Yeni Altay tankı, yarın Sakarya'da düzenlenecek törenle test için Kara Kuvvetleri Komutanlığı'na teslim edilecek.",Savunma
401,Kritik batarya ekipmanı yerlileştirildi,"Savunma sanayii, endüstriyel uygulamalar, medikal ve sağlık hizmetleri, elektronik, tarım, havacılık ve otomotiv gibi birçok sektörde kritik öneme sahip olan batarya ısıtıcısı yerli olarak üretildi.",Savunma
402,Türkiye'nin zırhlı araçları yerli çelikle güçlenmeye başladı,Türk savunma sanayiinin dünyanın dört bir yanına ihraç ettiği zırhlı kara araçlarında yerli zırh çeliği kullanılmaya başlandı.,Savunma
403,Altay tankı tehditleri yeni nesil zırhıyla durduracak,"Türk Silahlı Kuvvetleri'ne teslim edilmeye hazırlanılan Altay tankı, Roketsan'ın geliştirdiği ve ürettiği yeni nesil zırh sayesinde yüksek güvenlikli şekilde görev yapabilecek.",Savunma
404,ATAK 2'nin ilk uçuşu için tarih verildi,"TUSAŞ Genel Müdürü Temel Kotil, yeni nesil taarruz helikopteri ATAK 2'nin bu ay uçacağını açıkladı. Kotil, Milli Muharip Uçak'ın (MMU) ise 2028'de Türk Silahlı Kuvvetleri'ne teslim edileceğini söyledi.",Savunma
405,Türkiye'nin askeri denizcilik teknoloji merkezinde kapasite artıyor,"HAVELSAN, Türkiye'nin askeri deniz platformlarının en kritik bileşenlerinin tasarlanıp, geliştirilip, üretildiği Deniz Savaş Yönetim Teknolojileri Merkezi'nin kapasitesini artırıyor.",Savunma
406,TCG Anadolu’da kritik kabiliyet: Dünyada ilk kez Türkiye yapabilir,"TCG Anadolu’nun teslim töreninde oldukça önemli ama pek de dikkat çekmeyen bir detay vardı. Geminin önünde milli SİDA'lar konumlanmıştı ve bunlardan birinde sabit tipte hafif torpido kovanı ekliydi. TCG Anadolu’nun ıslak bölümlerinde SİDA taşıyabileceğine değinen uzmanlar, böyle bir kullanımı dünyada ilk kez Türkiye'nin yapabileceği görüşünde.",Savunma
407,MMU'da yazılımcılar sahne alıyor,Milli Muharip Uçak (MMU) Projesi kapsamında yazılım ekiplerinin çalışmaları platformla buluşuyor.,Savunma
408,TCG Anadolu’dan ‘kemankeş’ müjdesi,"Türk savunma sanayiinin tek seferdeki en büyük projesi olan TCG Anadolu gemisi Deniz Kuvvetleri Komutanlığı’na resmen teslim edildi. Törende, Selçuk Bayraktar’ın ‘Kemankeş’ müjdesi de oldukça kritikti. Uzun menzilli, tahrip gücü yüksek ve hafif bir mühimmat olması beklenen Kemankeş füzesi daha önce sahip olmadığımız kazanımlar getirecek.",Savunma
409,TEI'nin havacılık motorları Doğu Anadolu'da yüksek irtifada test edilecek,"TUSAŞ Motor Sanayii A.Ş. (TEI), havacılık motorlarının farklı irtifa koşullarında test edilmesine olanak sağlayan mobil motor test ünitesi geliştirdi.",Savunma
410,Dünyanın ilk SİHA gemisi TCG Anadolu envantere girdi,"Dünyanın ilk SİHA gemisi TCG Anadolu, düzenlenen törenle Türk donanmasının hizmetine girdi. 231 metre uzunluğa ve 32 metre genişliğe sahip TCG Anadolu'nun uçuş güvertesinde 11 adet SİHA konuşlandırılabiliyor, hangarında ise 30 SİHA taşınabiliyor. TCG Anadolu'nun teslim töreninin ardından 3 yeni MİLGEM fırkateyninin sac kesimi gerçekleştirildi.",Savunma
411,Milli Muharip Uçak ‘yerli füzelere’ hazır,"Türkiye’nin bugüne kadarki en büyük savunma sanayii projesi olan Milli Muharip Uçak’ta geri sayım sürüyor. MMU’da yerli/milli tüm füzelerin kullanılabilmesi için yoğun bir süreç işlediğini anlatan ürün direktörü, Türk SİHA’ları ile MMU’nun aynı kolda ortak görevler icra edebileceğini de söyledi.",Savunma
412,22 ülke ASELSAN silahları ile korunuyor,"ASELSAN'ın uzaktan komutalı silah sistemleri (UKSS) konusundaki başarısı yeni telimat ve ihracat adımlarıyla artarak sürüyor. Bu kapsamda 22 ülke ASELSAN'ın UKSS'lerini kullanırken, söz konusu ülkelere 4 binden fazla teslimat yapıldı.",Savunma
413,Savunma sanayiinde yeni müjdeler yolda,"Yerli/milli savunma sanayiinde gözler yakın gelecekte açıklanacak kimi kritik projelere çevrildi… Türkiye’nin bu alandaki imkan ve kabiliyetlerinde başroldeki isimlerden biri olan Cumhurbaşkanlığı Savunma Sanayii Başkanı Prof. Dr. İsmail Demir, ""Füzeler konusunda yeni bir gelişme olacak mı?"" sorusuna ""Müjdeye hazır olun"" yanıtını verdi.",Savunma
414,"TCG Anadolu, pazartesi günü teslim edilecek","Savunma Sanayii Başkanı İsmail Demir, TCG ANADOLU gemisinin teslimatının pazartesi günü gerçekleştirileceğini söyledi.",Savunma
415,"Milli İHA'lar, ""keskin gözlerle"" hedef ıskalamıyor","ASELSAN tarafından geliştirilen milli İHA'ların elektro-optik keşif, gözetleme ve hedefleme sistemi CATS ile 2 bin 800'den fazla mühimmat atışında yüzde 98 başarı oranı yakalandı",Savunma
416,Kırıkkale'de ekipman ve mühimmat üretim tesisi kurulacak,"Kırıkkale'de savunma sanayiine yönelik ekipman ve mühimmat üretim tesisi kurulacak. Tesiste küçük kalibre mühimmat kapsülü, küçük kalibre mühimmat ve ultra uzun menzilli keskin nişancı tüfeği üretilecek.",Savunma
417,Türkiye için bir ilk: İHA-230'un başarısı stratejik bir kazanım,AKINCI TİHA’dan atılan İHA-230 füzesinin 140 kilometreden hedefi vurması Türkiye için yeni bir dönemin kapısını aralıyor. Ankara bu atışla ilk kez havadan atılan balistik füze gibi son derece stratejik bir imkana kavuşmakla kalmadı aynı zamanda mühimmat ve platformlarda yerli/milli sistem sahibi olmanın önemini bir kez daha göstermiş oldu.,Savunma
418,Türkiye'nin ilk süpersonik güdümlü füzesinden 140 kilometreye tam isabet,"Bayraktar AKINCI TİHA'dan ateşlenen ve Roketsan tarafından üretilen, Türkiye'nin ilk süpersonik güdümlü füzesi İHA230 ile 140 kilometredeki hedef tam isabetle vuruldu.",Savunma
419,Silahlı insansız deniz araçlarında zirve Türkiye’nin,Son yılların en önemli harp konseptlerinden biri olan silahlı insansız sistemler gün geçtikte daha da gelişiyor. Türkiye’nin insansız hava araçlarındaki yetkinliği malum. Silahlı insansız deniz araçlarında da Ankara’nın eli çok güçlü. Uzmanlara göre Türkiye bu alanda mevcut koşullarda dünyanın en yetkin ülkelerinin başında geliyor.,Savunma
420,TUSAŞ Kahramanmaraş’a tesis kurmaya hazırlanıyor,"Savunma Sanayi Başkanı Prof. Dr. İsmail Demir, Türk Havacılık ve Uzay Sanayii’nin (TUSAŞ) Kahramanmaraş’ta yatırım yapacağını duyurdu. İlk etapta 1 milyar TL’lik bir yatırım olacağını belirten Demir, 250 kişilik de istihdam imkanı sunacaklarını söyledi.",Savunma
421,"""Dijital birlik"" sahaya çıkmaya hazırlanıyor","İnsansız hava, kara ve deniz araçlarının birlikte görev yapacağı ""dijital birlik"" üzerinde çalışan HAVELSAN, konseptin sahadaki ilk uygulamalarını bu yıl göstermeyi amaçlanıyor.",Savunma
422,Türk havacılık tarihinde yeni bir çağın kapısı aralandı,"Geride bıraktığımız hafta belki de Türk havacılık tarihinin gelecekte üzerinde en çok durulacak tarihlerinden biriydi… Milli Muharip Uçak, ANKA-3, Hürjet, Bayraktar TB-3 ve ATAK II gibi platformlarda yaşanan gelişmeleri değerlendiren uzmanlara göre Türkiye, böylesine büyük kapsamlı projeleri aynı anda yürütebilen sayılı ülkelerden biri…",Savunma
423,Fransa reddetti Türkiye daha iyisini yaptı,"Yerli/milli savunma sanayiinden gelen müjdelere eklenen oyunculardan biri de ANKA-3 oldu. Türkiye, 2000’lerin başında Fransa liderliğinde yürütülen benzer bir projeye başvurmuş ve ‘İş paylaşımı yapıldı. Yer yok.’ cevabını almıştı. Gelinen noktada kendi uçan kanat tasarımlı insansız hava aracını yapan Ankara, bu alanda 'en iyilere' meydan okuyor.",Savunma
424,Bayraktar TB3 TEKNOFEST'te ilk kez sergilenecek,"Baykar'ın milli ve özgün olarak geliştirdiği Bayraktar TB3 Silahlı İnsansız Hava Aracı (SİHA), 27 Nisan-1 Mayıs tarihlerinde İstanbul Atatürk Havalimanı'nda gerçekleştirilecek TEKNOFEST 2023'te ilk kez halka açık olarak sergilenecek.",Savunma
425,"İHA üzerinden ilk kez 4,5G hizmeti verildi","Yerli ve milli baz istasyonu ULAK, İnsansız Hava Aracı Anka üzerinden ilk kez 4,5G hizmeti verdi.",Savunma
426,"Sınıfının en iyisi ZAHA, envantere girdi","Deniz Kuvvetleri Komutanlığının ihtiyacını karşılayacak Zırhlı Amfibi Hücum Aracı (ZAHA) Projesi'nde ilk teslimat yapıldı. Proje kapsamında 23'ü personel, 2'si komuta ve 2'si de kurtarma araçlarından oluşacak 27 araç kullanıma sunulacak.",Savunma
427,Kablolu dron envantere girdi,"Kesintisiz uçuş, güvenli iletişim, GPS sinyalleri olmadan görev yapabilme yeteneğine sahip kablolu dron sistemleri güvenlik güçlerinin envanterine girerken gözetleme balonu konusunda ihracat kapısı açıldı.",Savunma
428,Gökbey'e güç verecek motorlar insanlı uçuşa hazır,"TEI tarafından üretilen ve ilk yerli genel maksat helikopteri Gökbey'e güç verecek insanlı uçuş olgunluğuna ulaşmış iki TEI-TS1400 motoru, mart ayı sonu itibarıyla TUSAŞ'a teslim edilecek.",Savunma
429,Altay tankı 23 Nisan'da teslim edilecek,"Türk savunma sanayiinin en önemli projelerinden biri olan ve zaman içerisinde farklı süreçlerden geçen Altay tankı için yeni bir dönem başlıyor. BMC CEO’su Murat Yalçıntaş, üretilen ilk Altay tankının 23 Nisan 2023'de Türk Silahlı Kuvvetleri’ne teslim edeceklerini açıkladı. Yalçıntaş ayrıca, Altay ile ilgili merak edilen soruları da yanıtladı.",Savunma
430,ASELSAN'dan su altı tehditlerine karşı yeni savunma,"Türk savunma sanayisinin lider şirketlerinden ASELSAN, su altı savunma sistemlerindeki tecrübesiyle yeni bir otonom su altı aracı geliştiriyor.",Savunma
431,SİHA'dan kaçan teröristlere 'ABD şemsiyesi',"Irak’ın kuzeyinde düşen ve içinde teröristlerin de olduğu belirlenen helikopter kazasının yankıları sürüyor… Başta ABD olmak üzere kimi batılı ülkelerin teröristlere araçların yanı sıra eğitimler verdiğine de işaret eden uzmanlar, bölgedeki en üst düzey teröristlerin Türk SİHA’sı korkusu nedeniyle helikopterle ulaşımı tercih ettiği görüşünde.",Savunma
432,MMU için yerli motor üretiminin önünü açacak TEI-TF6000 bu yıl çalıştırılacak,"TUSAŞ Motor Sanayii AŞ (TEI) Genel Müdürü Prof. Dr. Mahmut Faruk Akşit, Türk Havacılık ve Uzay Sanayii (TUSAŞ) tarafından yürütülen ve Türkiye'nin en önemli teknoloji geliştirme projesi olan Milli Muharip Uçak'ın (MMU) yerli motoruna giden yolda, geliştirdikleri TEI-TF6000 ve TEI-TF10000 motorlarının birer basamak olacağını belirtti.",Savunma
433,Yerli ve milli jet uçağı HÜRJET pist başında,"2 Şubat'ta motoru çalıştırılan Türkiye'nin jet eğitim ve hafif taarruz uçağı HÜRJET, bugün piste çıktı.",Savunma
434,"İlter, yeni yeteneklerle ""dron avına"" başlıyor","Türk Silahlı Kuvvetlerinin ayak bastığı her yerde kullanılan, ihracat başarılarıyla dikkati çeken İlter Dron Tespit ve Engelleme Sistemi'nin yeni yetenekler kazandırılan modeli ilk kez envantere girdi.",Savunma
435,Savunma sanayiinde işbirliği yapılan ülke sayısı 84'e ulaştı,"Türkiye, savunma sanayiindeki ihracat fırsatları ve tedarikte yaşanan sorunların çözümü için 84 ülkeyle ""savunma sanayii işbirliği anlaşması"" imzaladı.",Savunma
436,Yerli üretilen radar sistemi afet bölgesinde can kurtardı,"STM tarafından üretilen Duvar Arkası Radar Sistemi, meskun mahal operasyonlarında Mehmetçik'in gücüne güç kattı. Radar sistemi afet bölgesinde arama kurtarma faaliyetlerinde de kullanıldı. Enkaz altındaki 50 kişi bu sistemle tespit edilerek kurtarıldı.",Savunma
437,Yerli askeri motorlar uluslararası vitrinde,"Türk savunma sanayisi bünyesinde geliştirilen yerli askeri kara aracı motorları Tuna ve Azra, ilk kez bir uluslararası fuarda tanıtıldı.",Savunma
438,Bayraktar Akıncı TİHA ilk defa yurt dışındaki bir savunma fuarında sergilendi,"Baykar tarafından geliştirilen Bayraktar Akıncı Taarruzi İnsansız Hava Aracı (TİHA), uluslararası bir savunma sanayisi etkinliğinde ilk kez sergilendi.",Savunma
439,Kapgan ilk kez yurt dışında vitrine çıkıyor,"Türk savunma sanayii bünyesinde geliştirilen insansız kara aracı Kapgan, ilk kez yurt dışında tanıtılacak.",Savunma
440,"ASELSAN'dan 976,5 milyon lira ve 97 milyon dolarlık sözleşme","ASELSAN ile Savunma Sanayii Başkanlığı arasında, radar tedarikine ilişkin 976,5 milyon lira ve 97 milyon dolarlık ilave sözleşme imzalandı.",Savunma
441,Askeri araçlara güç verecek ilk yerli seri üretim motorunun adı belli oldu,"Türk mühendisleri tarafından tasarlanarak geliştirilen ve Türk Silahlı Kuvvetleri envanterine girecek ilk seri üretim yerli ve milli motora ""Tuna"" ismi verildi.",Savunma
442,HÜRJET motorunu çalıştırdı,"Türkiye'nin jet eğitim ve hafif taarruz uçağı olacak HÜRJET'in motoru çalıştırıldı. Savunma Sanayii Başkanı İsmail Demir, ""HÜRJET motorunu çalıştırdı. Artık sıra uçuşta."" dedi.",Savunma
443,Bayraktar TB-3 üretim hattında: Mühimmatı da farklı olacak,Geçtiğimiz günlerde ilk kez üretim bandında görüntülenen Bayraktar TB-3 için geri sayım sürüyor. TCG Anadolu üzerinden Türkiye’ye çok önemli bir güç kazandıracak TB-3 için Japonya ve Güney Kore de yakın takipte. Deniz ortasından kalkabilecek TB-3 kullanacağı mühimmatla da öne çıkacak.,Savunma
444,Ankara-Atina hattında yüksek tansiyon: Ege’de dengeler değişiyor mu?,"Son dönemlerde Türkiye ve Yunanistan’dan yükselen söylemler giderek sertleşiyor. ABD’nin denge politikasının Atina lehine bozulduğu yüksek sesle konuşuluyor. Washington’un bölgedeki yeni ‘büyük ortağının’ Yunanistan olabileceğine değinen uzmanlar, Atina'nın mevcut silahlanma politikasının ekonomik açından sürdürülebilir olmadığı görüşünde.",Savunma
445,Ambargoya maruz kalan helikopter yakalama sistemi yerli imkanlarla geliştirildi,"Yurt dışından temin edilirken ambargoya konu olan Helikopter Yakalama ve Transfer Sistemi, ilk kez yerli imkanlarla geliştirildi. İ sınıfı fırkateynlerin ilk gemisi TCG İstanbul ile envantere girecek ve helikopterlerin güvenli inişini sağlayacak sistem, gemiye entegrasyon aşamasına geldi.",Savunma
446,"Kırıkkale, savunma sanayinde daha da güçlenecek","Savunma sanayi alanında yatırımlarla öne çıkan Kırıkkale'de, ROKETSAN'ın devam eden yatırımının tamamlanmasıyla binlerce kişinin istihdam edilmesi hedefleniyor.",Savunma
447,Türk savunma sanayii güçleniyor: Kapgan ilk kez ateş etti,"Türk savunma sanayii bünyesinde alanında önde gelen firmaların işbirliğiyle geliştirilen insansız kara aracı Kapgan, sergilenmesinden kısa süre sonra araziye çıkıp ilk kez atış testi gerçekleştirdi.",Savunma
448,NATO'nun istihbarat yazılımı Türk savunma sanayii bünyesinde geliştirilecek,"Dünyadaki tüm NATO karargahları ve üsleri, istihbarat akışlarını STM'nin geliştireceği ve modernize edeceği yazılımlar üzerinden yapacak.",Savunma
449,Tanklar bir kez daha Avrupa’da: Ukrayna’da dengeler değişecek mi?,"Son yıllarda en çok tartışılan platformlardan biri olan tanklar bir kez daha gündemde… Ukrayna’nın Rusya’ya karşı kullanmak için talep ettiği tanklara onay çıktı. Ordunun hızlı uyum sağlaması halinde ciddi avantajlar elde edebileceğine değinen uzmanlar, Kiev yönetiminin bu araçlarla kritik bölgelerde ilerleme sağlayabileceği görüşünde.",Savunma
450,Altay tankında ASELSAN imzası,"ASELSAN, sahip olduğu kabiliyetler ve geliştirdiği çözümlerle seri üretim sürecinde Altay tankına güç katacak.",Savunma
451,STM'den Pakistan'a denizaltı modernizasyonu,"Fransız yapımı denizaltılar, Türkiye tarafından Pakistan için modernize ediliyor. STM, denizaltıları milli sistemlerle donatıyor. TRT Haber'e konuşan STM Genel Müdürü Özgür Güleryüz, Pakistan'la yapılan anlaşma kapsamında 3 denizaltıdan 2'ncisinin de teslim edildiğini açıkladı.",Savunma
452,Türkiye 3 milli fırkateyni eş zamanlı üretecek,"Türk savunma sanayii, özel sektör tersanelerinin üretim gücünden yararlanarak 3 milli fırkateyni eş zamanlı üretip, Deniz Kuvvetleri Komutanlığı'nın hizmetine sunacak.",Savunma
453,DİHA’lar Türk topçusu için de yeni bir dönem başlatacak,Türkiye’nin S/İHA yolculuğunun yeni oyuncularından biri de Dikey İniş Kalkışlı İnsansız Hava Aracı (DİHA) olacak. Ülkemizde pek çok firma bu alanda platform üretiyor. Baykar DİHA’nın da yıl sonunda seri üretime başlaması bekleniyor. Uzmanlara göre DİHA’lar Türkiye’ye farklı alanlarda önemli kazanımlar sağlayabilir.,Savunma
454,Güvenlik güçleri 'geleceğin teknolojilerini' kullanmaya başlıyor,Türk savunma sanayii bünyesinde geliştirilen yeni nesil teknolojiler bu yıl kullanılmaya başlanıyor.,Savunma
455,100 yıllık mesele: İlk Türk uçağından 'Milli Muharip Uçak'a,Bugün 10 Ocak 2023. Bundan 79 yıl önce Nuri Demirağ’ın fabrikasında üretilen Türk yolcu uçağının ilk uçuşu başarıyla gerçekleşti. 1940’lı yıllarda faaliyetleri bıçak gibi kesilen milli havacılık sanayii yıllar süren 'uykusundan' uyandı. Günümüzde yerli ve milli imkanlarla üretilen birbirinden farklı hava araçları gökyüzüyle art arda buluşuyor.,Savunma
456,Güçlenen Türkiye'nin yükselen yıldızı savunma sanayiinde 2023 hedefleri,"Savunma Sanayii Başkanı İsmail Demir, savunma sanayiinin Türkiye Yüzyılı'nın öncü sektörlerinden biri olacağını söyledi. Savunmada 2023 hedefleri de paylaşıldı. Birçok yerli sistem bu yıl devreye girecek.",Savunma
457,Türkiye'nin helikopterlerine uydudan haberleşme yeteneği geliyor,"TUSAŞ ve CTech, döner kanat platformlar için uçuş esnasında uydu üzerinden yer kontrol birimi ile haberleşme imkanı sağlayacak yeni bir sistem geliştiriyor.",Savunma
458,Savaş meydanının yeni çıkmazı: Akıllı telefonlar,"Ukrayna’nın Rus askerlerinin bulunduğu binayı hedef alması ve en az 89 Rus askerinin ölmesinin yankıları sürüyor. Moskova, askerler cep telefonu kullandığı için konumlarının tespit edildiği görüşünde. Harp sahasında cep telefonlarına kesin bir çözüm bulmanın çok zor olduğuna değinen uzmanlara göreyse yaşananlar herkes için ders niteliğinde.",Savunma
459,Milli envanter oyun dünyasında,"İnsansız hava araçları, savunma sistemleri, tanklar, ATAK helikopteri… Türkiye, Savunma Sanayii’nde son dönemde büyük yol kat etti. Dünyanın birçok yerinde konuşulan bu başarı, dijital dünyada da yer buldu.",Savunma
460,Dünyada ilk olabilir: Akıncı AESA için hazırlanıyor,"Türkiye’nin savunma sanayiinde önemli sistemleri yerlileştirme çalışmaları hızla devam ediyor. Gelişmiş hava araçları için son derece kritik olan AESA radarı da bunlardan biri. Öncelikle Akıncı TİHA’ya entegre edilecek sistemle birlikte Türkiye, insansız hava aracında bu kabiliyete sahip ilk ülke olmayı hedefliyor.",Savunma
461,"CANiK, TSK ve kolluk kuvvetlerine 750 adet milli uçaksavar teslim etti","Savunma Sanayii Başkanlığı ile imzalanan platform makineli tüfeği projesi kapsamında geliştirilen yerli ve milli uçaksavar CANiK M2 QCB, Türk Silahlı Kuvvetleri, Jandarma Genel Komutanlığı, Emniyet Genel Müdürlüğü ve Sahil Güvenlik Komutanlığı hizmetine girdi.",Savunma
462,Bakan Akar ve TSK komuta kademesi TCG Anadolu'yu inceledi,"Milli Savunma Bakanı Akar, TSK komuta kademesi ile birlikte ""Dünyanın ilk SİHA gemisi"" ve Türkiye’nin en büyük savaş gemisi olma özelliğine sahip TCG Anadolu gemisinde incelemelerde bulundu.",Savunma
463,Türk SİHA'ları 2023'te yeni yeteneklerle güçlenecek,"Türkiye'nin etkin olarak kullandığı silahlı insansız hava araçları, ASELSAN'ın 2023'te teslim edeceği ve seri üretimine başlayacağı teknolojilerle yeteneklerini artıracak.",Savunma
464,Aras 2023 TCG Anadolu’ya takıldı sırada kritik tesisler var,"Doğal gaz hatlarına sabotaj, Ukrayna'da yaşananlar ve daha fazlası… Tüm bunların ardından gözler bir kez daha ‘dalgıç’ tehdidine çevrildi. Türkiye, yerli ve milli imkanlarla dalgıç tespit sonarı üreten sayılı ülkeden. TCG Anadolu’ya takılan Aras 2023'ün yakın zamanda su altında ya da kıyıya yakın bulunan kritik yapılarda da kullanılması bekleniyor.",Savunma
465,ALKA hedefi tam isabetle vurdu,"Cumhurbaşkanlığı Savunma Sanayii Başkanı İsmail Demir, ALKA Yönlendirilmiş Enerji Silah Sistemi'nin testlerinde bir aşamayı daha geride bıraktıklarını belirterek, ""ALKA, yer ve hava hedeflerine karşı üstün tespit, takip ve saniyeler seviyesinde tahrip yeteneği sağladı"" dedi.",Savunma
466,Savunma sanayiinde gurur yılı: 2022 böyle geçti,"Türkiye’nin son yıllarda çok önemli mesafeler kat ettiği yerli ve milli savunma sanayii 2022'de de hız kesmedi. Kızılelma'dan Milli Muharip Uçak’a Tayfun füzesinden insansız deniz araçlarına kadar çok geniş bir skalada başarılı işlere imza atan sektör, ihracatta 4 milyar doların üzerine çıkarak yeni bir rekor kırdı.",Savunma
467,"Akıncı'dan ateşlenen Gökçe, hedefi başarıyla vurdu",Bayraktar Akıncı TİHA'dan TÜBİTAK SAGE Gökçe Güdüm Kiti atış testi başarıyla gerçekleştirildi.,Savunma
468,Türk SİHA'sı için imzalar atıldı: Bir ülke daha satın alıyor,"Yerli savunma sanayiinin göz bebeklerinden Bayraktar TB2 SİHA, Arnavutluk ordusuna da hizmet verecek. Arnavutluk hükümeti ile Baykar Teknoloji arasında anlaşma imzalandı. İmza töreninde konuşan Arnavutluk Başbakanı Edi Rama, SİHA’ların alım sürecinde kilit rol oynayan Cumhurbaşkanı Recep Tayyip Erdoğan’a teşekkür etti.",Savunma
469,"Türkiye, İHA ve mühimmatlarla yeni rekora koşuyor","Türk savunma sanayisinin bu yılın 11 ayındaki İHA ihracatı geçen yıla göre yüzde 80, mühimmat ve füze sistemi ihracatı yüzde 179 arttı. Türkiye, artan insansız hava aracı (İHA) ve mühimmat satışlarıyla bu yıl yeni ihracat rekoruna hazırlanıyor.",Savunma
470,SİHA'dan 'balistik füze' atışı: Türkiye yeni bir sayfa açtı,"Akıncı TİHA’dan yapılan Roketsan imzalı TRG-230-İHA füzesi atışı dünyanın bu alandaki en iyilerinden biri olan Türk insansız hava araçları için yeni bir eşiğin aşılması anlamına geliyor. Ankara bu hamle ile ucuz, kolay üretilebilen ve çok hızlı gidebilen füze konseptine sahip dünyadaki çok az sayıda ülkeden biri olmanın yolunu açtı.",Savunma
471,Hava operasyonlarının destekçisi BORAN'da ilk sevkiyat,Türk Silahlı Kuvvetleri'nin iç güvenlik ve hava operasyonlarına destek amacıyla tasarlanan ve geliştirilen 105 mm havadan taşınabilir hafif çekili obüs BORAN'ın ilk sevkiyatı gerçekleşiyor.,Savunma
472,Selçuk Bayraktar: KIZILELMA'dan sonra uzayla ilgili projelerimiz var,"Baykar Yönetim Kurulu Başkanı ve Teknoloji Lideri Selçuk Bayraktar, ""Biz artık gözümüzü atmosferin de ötesine, uzaya dikmiş durumdayız. Uzayla alakalı girişimimizi kurduk. İnşallah 5-10-15 sene içinde ülkemizin bu serüvenine ciddi katkılarımız olmasını hedefliyoruz."" dedi.",Savunma
473,Türk Havacılık Sanayii’nde dönüm noktası: Kızılelma ve ANKA-3,"Beklenen gün geldi ve Bayraktar Kızılelma ilk uçuşunu gerçekleştirdi… Bir yanda Kızılelma diğer yanda ANKA-3 gibi platformları Türkiye’nin İHA konusunda dünyaya bir meydan okuması olarak yorumlamak mümkün. Çok kısa sürede ortaya konan işler, Ankara’yı yakın gelecekte bu platformlar üzerinden diplomatik açıdan da farklı bir pozisyona yükseltebilir.",Savunma
474,Gökbey önümüzdeki yaz yerli motorla uçacak,"TEI Genel Müdürü Mahmut Akşit, yerli imkanlarla geliştirilip üretilen Gökbey helikopterinin, yerli motorla ilk uçuşunu 2023'ün yaz aylarında yapacağını söyledi.",Savunma
475,KIZILELMA ilk kez uçtu,"Baykar Yönetim Kurulu Başkanı ve Teknoloji Lideri Selçuk Bayraktar, Türkiye'nin ilk insansız savaş uçağı KIZIELMA'nın kalkış yaptığı videoyu paylaştı.",Savunma
476,Türkiye'nin yeni helikopteri T70'te ilk teslimat yapıldı,"Genel Maksat Helikopter Programı kapsamında üretilen ilk T70 Helikopteri, Jandarma Genel Komutanlığının kullanımına sunuldu.",Savunma
477,"Fuat Oktay: ANKA-3 MİUS, İHA alanında yeni bir sayfa açacak","Cumhurbaşkanı Yardımcısı Fuat Oktay, 2023'ün savunma sanayiinde yeni bir milat olacağını vurgulayarak, TUSAŞ'ın yeni tip insansız jet savaş uçağı projesine başladığının müjdesini verdi. Oktay, ANKA-3 MİUS'un, jet motoru ve hızıyla İHA alanında yeni sayfa açacağını vurguladı.",Savunma
478,'Mavi Vatan'ın muhafızı 'ULAQ SİDA' denizaltı savunma harbi görevini de icra edecek,"Cumhurbaşkanlığı Savunma Sanayii (SSB) Başkanı İsmail Demir, ULAQ SİDA'ya yeni kabiliyetler kazandırıp tam otonom hale getirerek, denizaltı savunma harbi icra edecek şekilde geliştirdiklerini ifade etti.",Savunma
479,Türkiye'nin kıyıdaki yeni muhafızı 'Barbaros' göreve hazırlanıyor,"ROKETSAN tarafından geliştirilen Barbaros Kıyı Savunma Sistemi, milli füzeler Atmaca ve Çakır'ı kullanarak denizdeki tehditleri etkisiz hale getirecek.",Savunma
480,Pirireis denizaltısında deniz testleri başladı,Havadan Bağımsız Tahrik Sistemli Denizaltı Projesi kapsamında inşa edilen ilk denizaltı Pirireis'in deniz testleri 6 Aralık'ta başladı.,Savunma
481,Modernize edilen havanlar TSK'ya teslim edildi,Cumhurbaşkanlığı Savunma Sanayii Başkanlığı (SSB) tarafından başlatılan proje kapsamında modernize edilen ilk havanların teslimatları Kara Kuvvetleri Komutanlığına gerçekleştirildi.,Savunma
482,Türk teknoloji şirketinin 5. nesil uçaktaki yeri sağlamlaştı,Güney Kore'nin KF-21 olarak isimlendirdiği 5. nesil savaş uçağına prototip aşamasında simülasyon data link sistemi sağlayan SDT'nin seri üretim sürecindeki rolü de netleşti.,Savunma
483,MİDLAS’ın test atışı: Türkiye’yi ‘Şampiyonlar Ligi’ne çıkaracak,"Türkiye’nin yerli/milli imkanlarla ürettiği ilk dikey atım sistemi olan MİDLAS’ın başarılı test atışı yeni bir dönemin de habercisi. Dünyada sayılı ülkenin sahip olduğu bir kabiliyete Türkiye’nin de ulaşmasını “Şampiyonlar Ligi’ne çıkıyoruz.” diye yorumlayan uzmanlar, sistemin çok farklı alanlarda kritik kazanımlar sağlayacağı görüşünde.",Savunma
