,Başlık,İçerik,Kategori
5422,TCG Sancaktar ve Bayraktar'ın Libya'ya ulaştırdığı yardım malzemeleri yetkililere teslim edildi,"Milli Savunma Bakanlığı (MSB), sel felaketinin yaşandığı Libya'ya ulaştırılan kurtarma ekipleri ile temel yaşam malzemelerinin yetkililere teslim edildiğini duyurdu.",Gündem
5423,Irak'ın kuzeyinde 6 terörist etkisiz hale getirildi,Irak’ın kuzeyindeki Hakurk ve Pençe-Kilit Operasyonu bölgelerinde tespit edilen 6 PKK'lı terörist Türk Silahlı Kuvvetleri tarafından etkisiz hale getirildi.,Gündem
5424,"Emine Erdoğan, ABD'de lider eşleriyle bir araya gelecek","Birleşmiş Milletler 78. Genel Kurulu'na katılmak üzere ABD'ye giden Cumhurbaşkanı Recep Tayyip Erdoğan'a eşlik eden eşi Emine Erdoğan, katılımcı ülke liderlerinin eşleriyle bir araya gelerek yoğun temaslarda bulunacak.",Gündem
5425,Cumhurbaşkanı Erdoğan ABD'ye gitti,"Cumhurbaşkanı Recep Tayyip Erdoğan, Birleşmiş Milletler 78. Genel Kurulu genel görüşmelerine katılmak üzere ABD'ye gitti.",Gündem
5426,CHP İzmir İl Kongresi'nde arbede: Toplantıya ara verildi,"CHP İzmir İl Başkanlığı 38. Olağan Kongresi'nde çarşaf ve blok listeyle seçime gitmek isteyen gruplar arasında arbede çıktı, toplantıya ara verildi.",Gündem
5427,Suriye'nin kuzeyinde 2 terörist etkisiz hale getirildi,Suriye'nin kuzeyinde Barış Pınarı ve Fırat Kalkanı bölgelerine saldırı hazırlığında olduğu tespit edilen PKK/YPG’li 2 terörist etkisiz hale getirildi.,Gündem
5428,İnsan Ticareti Raporu ABD'nin ikiyüzlüğünü ortaya koydu,"Savaş suçu işlediği uluslararası raporlara defalarca yansıyan SDG/YPG ile ortaklığa devam eden ABD yönetimi, kendi raporunda SDG'ye yer vermedi. Terör örgütlerine silah desteğine devam eden ABD, teröristlerle beraber tatbikat yapmayı da ihmal etmiyor. İşte raporlara rağmen ABD'nin ikiyüzlü tutumu...",Gündem
5429,Cumhurbaşkanı Erdoğan: AB ile gerekirse yolları ayırabiliriz,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Avrupa Birliği Türkiye'den kopmanın gayreti içerisinde. Biz de değerlendirmemizi yaparız ve bu değerlendirmelerden sonra Avrupa Birliği ile gerekirse yolları ayırabiliriz"" dedi.",Gündem
5430,İstiklal madalyasından idam sehpasına: Adnan Menderes,"Adnan Menderes, 17 Eylül 1961'de idamıyla noktalanan süreçte 10 yıllık iktidarı boyunca üç seçim zaferi kazandı, Türkçe ezan zorunluluğunun kaldırılmasından Türkiye'nin NATO üyeliğine kadar onlarca değişim hamlesine imza attı.",Gündem
5431,Mehmetçik sınırlarda teröristlere geçit vermedi,"Mehmetçik, yıl başından bu yana sınırlardan yasa dışı yollarla geçmeye çalışan 487 teröristi yakaladı.",Gündem
5432,TSK'ya ait yardım taşıyan gemiler Libya'ya ulaştı,"Milli Savunma Bakanlığı, sel felaketinin yaşandığı Libya'ya arama kurtarma ekipleri, araç gereç ve yardım malzemelerini taşıyan gemilerin Libya'ya ulaştığını bildirdi.",Gündem
5433,Cumhurbaşkanı Erdoğan 13'üncü kez BM Genel Kurulu'na hitap edecek,"Cumhurbaşkanı Recep Tayyip Erdoğan, Birleşmiş Milletler (BM) Genel Kurulu'nda bugüne kadar 12 konuşma yaptı. Erdoğan, 19 Eylül'de bir kez daha BM kürsüsünden mesajlarını uluslararası kamuoyuyla paylaşacak.",Gündem
5434,AK Parti 81 ilde seçmenin taleplerini dinleyecek,Yerel seçim yaklaşırken seçim haritasını netleştiren AK Parti'de illerde mesai yoğun olacak. Olağanüstü kongrenin ardından 'şehir buluşmaları' artacak. Bakanlar ile parti yönetimi tüm il ve ilçelerde seçmenle bir araya gelecek.,Gündem
5435,"Emine Erdoğan, Malcolm X'in kızı İlyasa ile görüştü","Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan, Malcolm X'in kızı İlyasa Şahbaz ile Vahdettin Köşkü'nde bir araya geldi.",Gündem
5436,"MSB, Ertuğrul Fırkateyni şehitleri için anma mesajı paylaştı","Milli Savunma Bakanlığı, 133 yıl önce Japonya'dan dönüş yolunda batan Ertuğrul Fırkateyni'ndeki şehitler için anma mesajı paylaştı.",Gündem
5437,Irak'ın kuzeyine hava harekatı: 31 hedef vuruldu,Irak'ın kuzeyindeki Gara bölgesine 13 ve 15 Eylül tarihlerinde düzenlenen hava harekatlarında teröristler tarafından kullanılan ve içinde sorumlu düzeyde teröristlerin de bulunduğu değerlendirilen 31 hedef imha edildi.,Gündem
5438,Cumhurbaşkanı Erdoğan'dan 3 ayda 9 ülkeye ziyaret,"Günde 18-19 saat çalıştığını açıklayan Cumhurbaşkanı Erdoğan, yeni döneminin ilk 3 ayını da yoğun tempoyla geçirdi. Erdoğan, yurt içi ve yurt dışında kritik pek çok toplantı ve zirveye katıldı.",Gündem
5439,Yüksek Hakem Kurulu'na atamalar Resmi Gazete'de,Cumhurbaşkanı Recep Tayyip Erdoğan'ın imzasıyla Yüksek Hakem Kurulu'na yapılan atamalar Resmi Gazete'de yayımlandı.,Gündem
5440,Polis Amirleri Eğitim Merkezi'ne 500 öğrenci alınacak,"Polis Akademisi Başkanlığı Polis Amirleri Eğitim Merkezi'ne (PAEM) 400'ü erkek, 100'ü kadın olmak üzere 500 öğrenci alınacak.",Gündem
5441,"Cumhurbaşkanı Yardımcısı Yılmaz: Hiç kimseyi enflasyona ezdirmedik, ezdirmeyeceğiz de","Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, ""Güven veren, sağlıklı bir ortam oluşturduğunuz zaman hem enflasyonu düşürmeniz hem de büyümeyi sürdürmeniz mümkün. Bunu tarihte yaptık biz, ikisi aynı anda iyileşebiliyor"" dedi.",Gündem
5442,Dışişleri Bakanlığı'ndan ABD'ye tepki,"Dışişleri Bakanlığı, ABD İnsan Ticareti Raporu’nda, çocuk asker kullanan ülkelerin listesinde Türkiye'nin adının geçirilmesine tepki gösterdi.",Gündem
5443,Cumhurbaşkanı Erdoğan ABD'ye gidiyor,"Cumhurbaşkanı Recep Tayyip Erdoğan, Birleşmiş Milletler 78. Genel Kurulu genel görüşmelerine katılmak üzere bugün Amerika Birleşik Devletleri'ne gidecek.",Gündem
5444,"İletişim Başkanlığı, Ayasofya-i Kebir Camii'nin restorasyonuyla ilgili iddiaları yalanladı","İletişim Başkanlığı Dezenformasyonla Mücadele Merkezi, Ayasofya-i Kebir Cami-i Şerifi restorasyonunun 50 yıl süreceği, bu sürede ibadet ve ziyarete kapalı olacağı iddiasını yalanladı.",Gündem
5445,"Bakan Göktaş, 'Budapeşte Demografi Zirvesi'ne katıldı","Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, Macaristan'ın ev sahipliğinde ""Aile Güvenliğin Anahtarıdır"" temasıyla düzenlenen ""Budapeşte Demografi Zirvesi""nde aileyi güçlendirmeye yönelik Türkiye'nin faaliyetlerini anlattı.",Gündem
5446,Yeniden görülen iki ayrı FETÖ davasında karar,"Yargıtay'ın bozma kararının ardından yeniden görülen iki ayrı FETÖ davasında karar açıklandı. FETÖ'nün Atatürk Havalimanı işgal davasında mahkeme, 19 sanığa müebbet hapis cezası verdi. Yargıtay tarafından kısmen bozulan ve yeniden görülen 15 Temmuz Şehitler Köprüsü davasında da 3 sanık ağırlaştırılmış müebbet hapis cezasına çaptırıldı.",Gündem
5447,Cumhurbaşkanı Erdoğan: Ülkemizin tamamını deprem bölgesi olarak kabul ederek çalışmaları yürüteceğiz,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Son zamanlarda ülkemizin deprem haritasındaki belirli fay hatları dışında depremler meydana geldi. Artık ülkemizin 81 vilayetinin tamamını deprem bölgesi olarak kabul ederek çalışmaları yürütmemiz gerekiyor.""",Gündem
5448,"Bahçeli'den ""Cumhurbaşkanlığı Türkiye Bisiklet Turu"" paylaşımı","MHP Genel Başkanı Devlet Bahçeli, ""58. Cumhurbaşkanlığı Türkiye Bisiklet Turu"" dolayısıyla tebriklerini ileterek, katılımcılara başarılar diledi.",Gündem
5449,"Bakan Uraloğlu, Çin'in Ankara Büyükelçisi Liu Shaobin ile görüştü","Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, Çin Halk Cumhuriyeti Ankara Büyükelçisi Liu Shaobin ve beraberindeki heyeti bakanlıkta kabul etti.",Gündem
5450,Bakan Tunç: Kişilerin hak ve özgürlüklerinin kısıtlanmasına hiçbir zaman müsaade etmeyeceğiz,"Adalet Bakanı Yılmaz Tunç, kişilerin hak ve özgürlüklerinin kısıtlanmasına hiçbir zaman müsaade etmeyeceklerini belirterek, ""Bugüne kadar temel hak ve özgürlükler noktasındaki engelleri sizin desteklerinizle birer birer aştık. Bundan sonra da o engelleri koymak isteyenlere karşı hep sizden aldığımız cesaretle mücadele etmeye devam edeceğiz"" dedi.",Gündem
5451,Bakan Güler: Kafkasya’da kalıcı barışın tesis edilmesi için büyük gayret sarf ediyoruz,"Milli Savunma Bakanı Yaşar Güler, ""Kafkasya’daki istikrara büyük önem veriyoruz. Bölgede bir an evvel kalıcı barışın tesis edilmesi için büyük gayret sarf ediyor, can kardeşimiz Azerbaycan’ı ‘iki devlet, tek millet’ anlayışıyla desteklemeye devam ediyoruz"" dedi.",Gündem
5452,"Bakan Fidan, BM Mülteciler Yüksek Komiseri Grandi ile görüştü","Dışişleri Bakanı Hakan Fidan, BM Mülteciler Yüksek Komiseri Filippo Grandi ile İstanbul'da bir araya geldi.",Gündem
5453,Örsan Öymen CHP Genel Başkanlığı için adaylığını açıkladı,Prof. Dr. Örsan Öymen CHP Genel Başkanlığı için adaylığını açıkladı.,Gündem
5454,Cumhurbaşkanı Erdoğan ABD'ye gidiyor,"Cumhurbaşkanı Recep Tayyip Erdoğan, Birleşmiş Milletler 78. Genel Kurulu genel görüşmelerine katılmak üzere yarın Amerika Birleşik Devletleri'ne gidecek.",Gündem
5455,Bakan Tunç: Önceliğimiz deprem bölgesi,"Adalet Bakanı Yılmaz Tunç, ""Önceliğimiz deprem bölgesi. Özellikle yargı hizmetlerinin bölgede aksamaması adına hasar gören, yıkılan adliye sarayları, kamu binaları için çalışmalar hızlı bir biçimde devam ediyor.",Gündem
5456,10 ilde zehir tacirlerine dev operasyon: 265 gözaltı,"İçişleri Bakanı Ali Yerlikaya, 10 ilde düzenlenen operasyonlarda 265 zehir tacirinin yakalandığını bildirdi.",Gündem
5457,Cumhurbaşkanı Erdoğan: Türk dünyası adeta yeni bir şahlanış içindedir,"Cumhurbaşkanı Erdoğan, ""Türk dünyası gerisindeki yenliğe ve gelişmeye açık muhteşem medeniyet birikimi, güçlü devlet geleneği, sağlam sosyal yapısı, vizyoner sivil toplum kuruluşlarıyla adeta yeni bir uyanış, yeni bir şahlanış içindedir."" dedi.",Gündem
5458,COVID-19’un “Endişe verici varyantları”,"COVID-19, Eris varyantının Türkiye’de görülmesiyle yeniden gündemde. Uzmanlar, Omicron varyantının alt bir türü olan Eris varyantı konusunda endişe etmeye gerek olmadığını söylüyor. Şimdiye dek pek çok kez mutasyona uğrayan COVID-19’un tüm dünyaya yayılan varyantları haberimizde…",Gündem
5459,Spordan sanata Rusya’ya yaptırımlar,"Rusya'nın 24 Şubat'ta Ukrayna'ya saldırmasının ardından Batılı devletler, büyük uluslararası şirketler ve daha birçok kuruluş Rusya'ya karşı yaptırım kararı aldı. Bu yaptırımlar, Rus sanatçılara ve olimpiyatlara kadar uzadı.",Gündem
5460,İBB yöneticisi Saltık'ın 15 yıla kadar hapsi istendi,"İstanbul 14. Ağır Ceza Mahkemesi'ndeki duruşmada, tutuksuz sanık Yavuz Saltık ve avukatları hazır bulundu. Duruşmaya, bazı partililer de izleyici olarak katıldı.",Gündem
5461,"""Çiftlik Bank"" davasında mağdurların toplam zararı belli oldu","""Çiftlik Bank"" davası kapsamında mahkemeye sunulan bilirkişi raporunda, 4 bin 414 müştekinin toplam zararı 70 milyon 514 bin lira olarak hesaplandı.",Gündem
5462,"Cumhurbaşkanı Erdoğan, Roş Aşana Bayramı'nı kutladı","Cumhurbaşkanı Recep Tayyip Erdoğan, Musevi vatandaşların Roş Aşana Bayramı'nı kutladı.",Gündem
5463,CHP'li Özgür Özel adaylığını açıkladı,"CHP Grup Başkanı Özgür Özel, parti genel merkezinde düzenlediği basın toplantısında CHP Genel Başkanlığına aday olduğunu açıkladı.",Gündem
5464,Bakan Işıkhan: Yaşlı bakım sigortasını gündeme alacağız,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, ""Yaşlı bakım sigortası üzerinde aylarca çalıştık. Sayın Cumhurbaşkanı'mızın 5 yıllık seçim vaatleri içerisinde yaşlı bakım sigortasının gündeme alınması söz konusu"" dedi.",Gündem
5465,Bakan Fidan'dan Kalkınma Yolu Projesi açıklaması,"Dışişleri Bakanı Hakan Fidan, ""Orta Doğu’da refah ve istikrar için büyük önem arz eden Kalkınma Yolu Projesi'nde birkaç ay içerisinde uygulama safhasına geçmeyi ümit ediyoruz"" dedi.",Gündem
5466,Şehirler arası yolcu taşıyan araçlara ülke genelinde denetim,"Emniyet Genel Müdürlüğünce (EGM), ülke genelinde şehirler arası yolcu taşımacılığı yapan ve tarım işçilerini taşıyan araçlar denetlendi.",Gündem
5467,Tarımsal üretimde yeni dönem,"Tarım ve Orman Bakanlığı, sözleşmeli üretimin geliştirilmesi, yaygınlaştırılması ve kayıt altına alınması amacıyla ""sözleşmeli üretim yönetim sistemi"" kuracak ve işletecek.",Gündem
5468,Cumhurbaşkanı Erdoğan'dan ek ders ücreti müjdesi,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Ücretli öğretmenlerin saatlik ek ders ücretlerinde yüzde 25'lik bir artışa gidilecek. Böylece aylık ücretlerinde 2023 yılında yüzde 91 oranında artış yapmış olacağız"" dedi.",Gündem
5469,10 maçtır yenilmeyen Şanlıurfaspor'da hedef Süper Lig,"Trendyol 1. Lig'in yeni ekiplerinden ASTOR Enerji Şanlıurfaspor, 10 maçlık yenilmezlik serisini devam ettirerek Süper Lig'e çıkmak istiyor.",Gündem
5470,Omicron ailesinin son mutantı: Eris varyantı,İlk kez şubat ayında Endonezya’da görülen COVID-19’un yeni varyantı Eris Türkiye’de de görüldü. Peki Omicron varyantının alt türevi olan Eris (EG.5.1) varyantının belirtileri neler? Kapanmayı gerektiren bir durum var mı? İşte Eris ile ilgili merak edilen soruların yanıtı…,Gündem
5471,Türkiye 3. nükleer santral için Çin'le anlaşmaya yakın,"Enerji ve Tabii Kaynaklar Bakanı Alparslan Bayraktar, Türkiye'nin üçüncü nükleer santrali için Çin ile yürütülen müzakerelerde önemli mesafe alındığını, önümüzdeki aylarda içerisinde anlaşmanın sonuçlandırılabileceğini bildirdi.",Gündem
5472,Bakan Koca duyurdu: Eris varyantı Türkiye'de,"Sağlık Bakanı Fahrettin Koca, sosyal medya hesabından yaptığı paylaşımda 9 kişide Eris varyantının görüldüğünü açıkladı.",Gündem
5473,Bayraktar AKINCI TİHA 30 bin uçuş saatini geride bıraktı,"Savunma Sanayii Başkanlığı liderliğinde yürütülen AKINCI Projesi kapsamında Baykar tarafından milli ve özgün olarak geliştirilen Bayraktar AKINCI Taarruzi İnsansız Hava Aracı (TİHA), 30 bin uçuş saatini başarıyla tamamladı.",Gündem
5474,"Tan Sağtürk, Devlet Opera ve Balesi Genel Müdürü olarak atandı","Resmi Gazete'de yayımlanan atama kararıyla, Devlet Opera ve Balesi Genel Müdürlüğü'ne Tan Sağtürk getirildi. 7 üniversiteye de rektör ataması yapıldı.",Gündem
5475,"AK Parti'nin ""AK Gençlik Kampı"" Ankara'da başladı","AK Parti Gençlik Kolları Başkanlığınca düzenlenen ""AK Gençlik Kampı"" Ankara'da başladı.",Gündem
5476,AFAD Başkanı Memiş: Libya'ya 550 personel ve 4 bin ton yardım malzemesi gönderildi,"AFAD Başkanı Memiş, sel felaketinin yaşandığı Libya'ya, Deniz Kuvvetleri Komutanlığına bağlı iki askeri gemiyle 550 personel ve yaklaşık 4 bin ton yardım malzemesinin gönderildiğini açıkladı.",Gündem
5477,Bakan Özhaseki: Arz talep dengesini sağlayıp konut fiyatlarını düşüreceğiz,"Bakan Özhaseki, konut fiyatlarındaki arz talep dengesini sağlamak için bakanlıklarının çalışmalar yürüttüklerini belirterek, ""2-3 seneye kalmaz biz bu dengeyi yerine oturtarak fiyatların aşağı geleceğini göreceğiz"" dedi. Özhaseki, TOKİ'nin indirim müjdesini de duyurdu. ""Borcunu peşin kapatmak isteyenlere yüzde 25 indirim yapılacak"" dedi.",Gündem
5478,AK Parti Sözcüsü Çelik'ten Faik Öztrak'a tepki,"AK Parti Sözcüsü Çelik, CHP Sözcüsü Öztrak'ın dış politikaya yönelik sözlerine tepki gösterdi. Çelik, ""Seçim sürecinde terör örgütlerinin açık desteği karşısında sus pus olanlar boş açıklamalarla vakit kaybetmesinler, oturup ders çalışsınlar"" dedi.",Gündem
5479,CHP milletvekili Tanrıkulu hakkında fezleke,"Ankara Cumhuriyet Başsavcılığı, Türk Silahlı Kuvvetleri'ne yönelik iddiaları nedeniyle, CHP Diyarbakır Milletvekili Sezgin Tanrıkulu hakkında hazırladığı fezlekeyi, TBMM'ye ulaştırılmak üzere Adalet Bakanlığı'na gönderdi.",Gündem
5480,Cumhurbaşkanı Erdoğan: Gençlerin bir numaralı partisi biziz,"Cumhurbaşkanı Erdoğan gençlerle bir araya geldi. Erdoğan, gençlerin kararlılığıyla Türkiye'yi yaşanmaz hale getirmeye çalışanların foyalarını ortaya dökeceklerini söyledi. Cumhurbaşkanı Erdoğan, ""Türkiye'de gençlerin ezici bir çoğunlukla bir numaralı partisi biziz. Gençlerimizin çoğunluğunun kararı belli"" dedi.",Gündem
5481,"Bakan Fidan, AB Komisyonu Üyesi Varhelyi ile telefonda görüştü","Dışişleri Bakanı Hakan Fidan, Avrupa Birliği (AB) Komisyonunun Komşuluk ve Genişlemeden Sorumlu Üyesi Oliver Varhelyi ile telefonda görüştü.",Gündem
5482,Diyarbakır'da PKK'lı terörist ikna yoluyla teslim oldu,"İçişleri Bakanı Ali Yerlikaya, PKK'lı terörist H.Ç'nin ikna yoluyla güvenlik güçlerine teslim olduğunu duyurdu.",Gündem
5483,Kılıçdaroğlu: Seçimden sonra zaten İyi Parti ile kurduğumuz ittifak bitti,"CHP Genel Başkanı Kemal Kılıçdaroğlu, İyi Parti'nin yerel seçimlere 81 ilde tek başına girme kararıyla ilgili, ""Seçimden sonra zaten kurduğumuz ittifak bitti, bunu daha önce söyledik"" dedi.",Gündem
5484,Cumhuriyet'in 100'üncü yaşına özel internet sitesi,"İletişim Başkanı Fahrettin Altun, Cumhuriyet'in 100. yılına özel internet sitesi hazırlandığını bildirdi.",Gündem
5485,Cumhurbaşkanı Erdoğan: Terörist müsveddesine gereken cevap verilecek,"Cumhurbaşkanı Recep Tayyip Erdoğan, CHP Diyarbakır Milletvekili Sezgin Tanrıkulu'nun sözlerine tepki göstererek, ""Sözde milletvekili ama terörist müsveddesi, benim askerime nasıl hakaretler ediyor, nasıl sözler sarf ediyor"" dedi.",Gündem
5486,Ömer Çelik'ten Kılıçdaroğlu'na tepki: Anlamadığı konulara yenisini eklemiş,"AK Parti Parti Sözcüsü Ömer Çelik, CHP Genel Başkanı Kemal Kılıçdaroğlu'nun G20 Liderler Zirvesi'ne yönelik sözlerine tepki göstererek, ""Hiç anlamadığı konularda yaptığı açıklamalarına bir yenisini eklemiş"" dedi.",Gündem
5487,Bakanlık'tan Sezgin Tanrıkulu ile ilgili soruşturmaya izin,"Adalet Bakanı Yılmaz Tunç, CHP Diyarbakır Milletvekili Sezgin Tanrıkulu ile ilgili soruşturma başlatıldığını hatırlatarak, ""İzin konusu ile ilgili dosya geldi ve izin verildi. Bundan sonraki süreç Cumhurbaşkanımız Meclis'e sevk edecek"" dedi.",Gündem
5488,MSB kaynaklarından BM Barış Gücü'ne tepki,"Milli Savunma Bakanlığı kaynaklarınca, Kıbrıs’ta BM askerinin Güvenlik Kuvvetleri Komutanlığına bağlı bir askeri darp etmesine tepki gösterilerek, BM'nin Rum tarafına sempatik görünmek ve Türk tarafını zor duruma düşürme gayretinde olabileceği değerlendirilmesi yapıldı.",Gündem
5489,Son bir haftada 44 terörist etkisiz hale getirildi,"Milli Savunma Bakanlığı, son bir haftada 44 teröristin etkisiz hale getirildiğini açıkladı.",Gündem
5490,MİT'ten MOSSAD operasyonu: İddianamenin detayları ortaya çıktı,"Milli İstihbarat Teşkilatı'nın temmuz ayında MOSSAD ajanlarına karşı düzenlediği operasyonda 7 kişilik hücre çökertilmişti. Derinleştirilen soruşturma kapsamında ulaşılan 57 kişilik şebeke hakkında hazırlanan iddianame tamamlandı. İddianamede ajanların, 14 Filistinli aktiviste yönelik eylem peşinde olduğu ortaya çıktı.",Gündem
5491,Maden ocağındaki göçükle ilgili soruşturma başlatıldı,"Ereğli Cumhuriyet Başsavcılığı, TTK Armutçuk Müessesi'ndeki maden ocağındaki göçükle ilgili soruşturma başlattı. Olayla ilgili 1 savcı görevlendirildi.",Gündem
5492,İyi Parti'den yerel seçim kararı,İyi Parti yerel seçimde kendi adaylarını çıkarma kararı aldı. Genel İdare Kurulu toplantısı sonrası konuşan Parti Sözcüsü Kürşat Zorlu; halkın eğilimlerini dikkate alarak 81 ilde aday çıkartacaklarını açıkladı.,Gündem
5493,"Adalet Bakanı Tunç'tan AP'nin ""2022 Türkiye Raporu""na tepki","Adalet Bakanı Tunç, AP Genel Kurulu'nda kabul edilen ""2022 Türkiye Raporu""na ilişkin, ""Söz konusu rapor, Türkiye'deki güncel reform çalışmalarını ve insan hakları ile hukukun üstünlüğü alanlarındaki gelişmeleri görmezden gelen, objektif olmaktan uzak, verilere dayanmayan haksız, temelsiz ve hezeyanlarla dolu bir rapordur"" dedi.",Gündem
5494,Bazı büyükelçiliklere atamalar yapıldı,Cumhurbaşkanı Erdoğan'ın imzasıyla bazı büyükelçiliklere atamalar yapıldı. Dışişleri Bakanlığı Sözcüsü Tanju Bilgiç Rusya Federasyonu Nezdinde Türkiye Cumhuriyeti Büyükelçiliğine atandı.,Gündem
5495,Dışişleri'nden Avrupa Parlamentosu’nun Türkiye raporuna tepki,"Dışişleri Bakanlığı, Avrupa Parlamentosu’nun Türkiye raporuna tepki gösterdi. Bakanlık, ""Türkiye karşıtı çevrelerin dezenformasyonuna dayalı haksız itham ve önyargılarla dolu bu rapor, AP’nin gerek ülkemizle ilişkiler gerek AB’nin geleceğine ilişkin her zamanki sığ ve vizyonsuz yaklaşımının bir yansımasıdır"" açıklamasını yaptı.",Gündem
5496,Bakan Fidan: Libya'ya ilk yardımlarımızı ulaştırdık,"Bakan Fidan, sel felaketinin yaşandığı Libya'ya Türkiye'den ilk yardımların ulaştığını belirterek, ""Ekiplerimiz 6 Libyalı kardeşimizi enkaz altından kurtardı"" açıklamasını yaptı.",Gündem
5497,"Bakan Yumaklı: Su Temin Projesi'nin, KKTC için hayati öneme sahip olduğunun farkındayız","Bakan Yumaklı, ""Su Temin Projesi'nin, Kuzey Kıbrıs Türk Cumhuriyeti için hayati öneme sahip olduğunun farkındayız. Bir ada ülkesi olması ve kısıtlı doğal kaynakları sebebiyle, Türkiye'den Kuzey Kıbrıs'a içme-kullanma, sanayi ve sulama amaçlı su götürülmesi, aynı zamanda KKTC'nin kalkınmasına önemli bir husus"" açıklamasını yaptı.",Gündem
5498,"Cumhurbaşkanı Erdoğan, Sudan Egemenlik Konseyi Başkanı ile görüştü","Cumhurbaşkanı Recep Tayyip Erdoğan, Sudan Egemenlik Konseyi Başkanı Orgeneral Abdülfettah el-Burhan ile görüştü.",Gündem
5499,Cumhurbaşkanı Erdoğan'dan Sakarya Zaferi mesajı,"Cumhurbaşkanı Recep Tayyip Erdoğan, Sakarya Zaferi'nin 102'nci yılı dolayısıyla kutlama mesajı paylaştı.",Gündem
5500,Sabiha Gökçen Havalimanı 2'nci pistinde test uçuşları başladı,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, Sabiha Gökçen Havalimanı'nın 2'nci pistinde test uçuşlarının devam ettiğini açıkladı.",Gündem
5501,CHP'li Tanrıkulu hakkında soruşturma talebi,"Ankara Cumhuriyet Başsavcılığı CHP'li Tanrıkulu hakkında ""Devletin askeri ve emniyet teşkilatını alenen aşağılama""suçunu içeren soruşturma izni talebini Adalet Bakanlığına gönderdi.",Gündem
5502,CHP'de Sezgin Tanrıkulu sessizliği,"Türk Silahlı Kuvvetleri'ni hedef alan sözleri nedeniyle hakkında soruşturma başlatılan CHP'li Sezgin Tanrıkulu, partisinde de tartışma konusu oldu. Parti kaynakları, CHP yönetiminin Tanrıkulu ile iletişime geçmediğini aktardı. Dahası konunun, MYK'da da gündeme gelmediği öğrenildi.",Gündem
5503,Bakan Kacır: Türkiye'ye olan yatırımcı ilgisi yükseliyor,"Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, ""Yenilikçi teknolojilerde dünya sahnesinde öncü bir rol üstlenmeyi hedefliyoruz. Türkiye'ye olan yatırımcı ilgisi yükseliyor."" ifadesini kullandı.",Gündem
5504,Tunç: Tanrıkulu'nun fezlekesi en kısa sürede Adalet Bakanlığı'na gönderilecek,"Adalet Bakanı Yılmaz Tunç, CHP Diyarbakır Milletvekili Sezgin Tanrıkulu hakkında hazırlanan fezlekenin, teknik çalışmaların tamamlanmasının ardından en kısa sürede Bakanlığa gönderileceğini söyledi.",Gündem
5505,Cevdet Yılmaz: KKTC'de sulama için de bir projeye başlanacak,"Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, Türkiye ve KKTC işbirliğinde ""su projesi"" ve Ercan Havalimanı'nın altyapı çalışmalarının tamamlandığını, yakın zamanda tarımsal sulama için de bir projeye başlanacağını söyledi.",Gündem
5506,Yıllardır ithal ediliyordu: Türk mühendisler daha iyisini geliştirdi,"Türkiye, yerli/milli savunma sanayiinde geldiği noktanın meyvelerini sivil alanlarda da almaya başladı. Bugüne kadar yurt dışından ithal edilen trafik radarı ilk kez RADARSAN tarafından milli imkanlarla geliştirildi. Muadillerinden çok daha iyi olan sistemin yakın gelecekte Türkiye’nin dört bir yanında kullanılması bekleniyor.",Gündem
5507,Bakan Yerlikaya: 258 terörist etkisiz hale getirildi,"İçişleri Bakanı Ali Yerlikaya, ""Son 90 günde terör örgütlerine yönelik toplam 43 bin 90 operasyon düzenledik. Bu operasyonlarda 258 terörist etkisiz hale getirildi"" dedi.",Gündem
5508,FETÖ firarisi Erkan Ünal yakalandı,"İstanbul Büyükçekmece’de düzenlenen operasyonda FETÖ firarisi, Kaynak Holding Yönetim Kurulu Üyesi Erkan Ünal gözaltına alındı. Şüphelinin, FETÖ’nün haberleşme programları aracılığıyla birçok örgüt üyesiyle iletişim kurduğu tespit edildi.",Gündem
5509,Hac ön kayıtları başladı,"Hac ibadetlerini yerine getirmek için bu yıl ilk defa başvuru yapacak vatandaşlar için Hac ön kayıt başvuruları başladı. Başvurular, bugünden itibaren e-Devlet üzerinden gerçekleştirilebilecek.",Gündem
5510,"12'nci Kalkınma Planı kapsamında ""Vatandaş Anketi"" başlatıldı","Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı, 2024-2028 dönemini kapsayacak olan 12'nci Kalkınma Planı hazırlık çalışmaları kapsamında ""Vatandaş Anketi"" başlattı. 21 konu başlığı bulunan anket ile 12'nci Kalkınma Planı'nda fikir birliğiyle politika geliştirilmesi amaçlanıyor.",Gündem
